API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Tue Sep  1 12:01:06 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Sun (10)                        {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2031-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2036-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260831.p261127
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-AUG-31. PREDICTS-> 2026-NOV-26
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2462904.500000000, A.D. 2031-Feb-07 00:00:00.0000,  1.088772516383433E+08, -9.132815187532863E+07, -3.958909571991008E+07,  2.057630230836003E+01,  2.026733264689837E+01,  8.784747473091752E+00,
2462905.500000000, A.D. 2031-Feb-08 00:00:00.0000,  1.106382389880249E+08, -8.956313331358105E+07, -3.882404857362745E+07,  2.018634823385026E+01,  2.058856143870122E+01,  8.924239514381179E+00,
2462906.500000000, A.D. 2031-Feb-09 00:00:00.0000,  1.123652900116615E+08, -8.777062427143230E+07, -3.804706295418901E+07,  1.979074750657029E+01,  2.090368534613271E+01,  9.061098660864635E+00,
2462907.500000000, A.D. 2031-Feb-10 00:00:00.0000,  1.140579186634287E+08, -8.595115262200156E+07, -3.725836704054666E+07,  1.938953864528995E+01,  2.121269291257610E+01,  9.195307708304870E+00,
2462908.500000000, A.D. 2031-Feb-11 00:00:00.0000,  1.157156412931132E+08, -8.410524782650615E+07, -3.645819081007784E+07,  1.898273904314374E+01,  2.151555774284936E+01,  9.326841852162302E+00,
2462909.500000000, A.D. 2031-Feb-12 00:00:00.0000,  1.173379749685279E+08, -8.223344249942994E+07, -3.564676678774010E+07,  1.857034870510194E+01,  2.181223225851210E+01,  9.455666616218853E+00,
2462910.500000000, A.D. 2031-Feb-13 00:00:00.0000,  1.189244361967473E+08, -8.033627448058572E+07, -3.482433095505640E+07,  1.815235566789668E+01,  2.210264224497539E+01,  9.581736231533865E+00,
2462911.500000000, A.D. 2031-Feb-14 00:00:00.0000,  1.204745401740734E+08, -7.841428934188420E+07, -3.399112377994760E+07,  1.772874280296766E+01,  2.238668222301045E+01,  9.704992451142015E+00,
2462912.500000000, A.D. 2031-Feb-15 00:00:00.0000,  1.219878006884732E+08, -7.646804326232859E+07, -3.314739133133127E+07,  1.729949620051339E+01,  2.266421155598193E+01,  9.825363780812379E+00,
2462913.500000000, A.D. 2031-Feb-16 00:00:00.0000,  1.234637308395647E+08, -7.449810619780289E+07, -3.229338643642486E+07,  1.686461585459218E+01,  2.293505164884833E+01,  9.942765321795369E+00,
